Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name, Sales ,Quantity,Discount,Profit,Profit Margin,Month-Year,Years,Days to Ship,Discount Impact,AOV,High/Low Profit Flag
3304,US-2014-159926,11/18/14,11/22/14,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,$1.94,3,70.00%,-$1.43,-73%,Nov-2014,2014,4,$4.54,$0.65,Loss
3305,CA-2014-104738,12/30/14,1/1/15,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,$12.98,3,20.00%,$4.71,36%,Dec-2014,2014,2,$3.25,$4.33,Profitable
3306,CA-2014-104738,12/30/14,1/1/15,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB -†headset†- Convertible, Monaural",$217.58,2,20.00%,$19.04,9%,Dec-2014,2014,2,$54.40,$108.79,Profitable
3307,CA-2014-104738,12/30/14,1/1/15,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,$328.78,3,20.00%,$28.77,9%,Dec-2014,2014,2,$82.19,$109.59,Profitable
3308,CA-2014-104738,12/30/14,1/1/15,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,$2.29,3,80.00%,-$3.66,-160%,Dec-2014,2014,2,$9.14,$0.76,Loss
3309,CA-2014-104738,12/30/14,1/1/15,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041,Central,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,$47.98,2,20.00%,$14.40,30%,Dec-2014,2014,2,$12.00,$23.99,Profitable
3310,CA-2015-144386,11/5/15,11/11/15,Standard Class,GT-14635,Grant Thornton,Corporate,United States,New York City,New York,10009,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",$25.34,6,20.00%,$8.87,35%,Nov-2015,2015,6,$6.34,$4.22,Profitable
3311,CA-2016-111416,9/17/16,9/22/16,Standard Class,LW-17215,Luke Weiss,Consumer,United States,New York City,New York,10035,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,$232.40,5,20.00%,$78.44,34%,Sep-2016,2016,5,$58.10,$46.48,Profitable
3312,CA-2016-162747,3/20/16,3/25/16,Second Class,AH-10030,Aaron Hawkins,Corporate,United States,Gulfport,Mississippi,39503,South,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",$86.45,7,0.00%,$38.04,44%,Mar-2016,2016,5,$0.00,$12.35,Profitable
3313,US-2014-133130,9/27/14,10/1/14,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,San Diego,California,92037,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,$603.92,5,20.00%,$45.29,8%,Sep-2014,2014,4,$150.98,$120.78,Profitable
3314,US-2014-133130,9/27/14,10/1/14,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,San Diego,California,92037,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,$81.98,2,0.00%,$40.17,49%,Sep-2014,2014,4,$0.00,$40.99,Profitable
3315,CA-2017-169978,12/24/17,12/28/17,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Oceanside,New York,11572,East,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,$271.76,2,10.00%,$48.31,18%,Dec-2017,2017,4,$30.20,$135.88,Profitable
3316,CA-2017-169978,12/24/17,12/28/17,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Oceanside,New York,11572,East,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",$14.38,3,20.00%,$4.85,34%,Dec-2017,2017,4,$3.59,$4.79,Profitable
3317,CA-2017-161739,11/10/17,11/15/17,Second Class,EB-13750,Edward Becker,Corporate,United States,Round Rock,Texas,78664,Central,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,$341.96,5,60.00%,-$427.45,-125%,Nov-2017,2017,5,$512.94,$68.39,Loss
3318,CA-2015-165057,9/11/15,9/15/15,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Redlands,California,92374,West,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,$181.35,9,0.00%,$48.96,27%,Sep-2015,2015,4,$0.00,$20.15,Profitable
3319,CA-2015-165057,9/11/15,9/15/15,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Redlands,California,92374,West,OFF-LA-10003190,Office Supplies,Labels,Avery 474,$8.64,3,0.00%,$4.23,49%,Sep-2015,2015,4,$0.00,$2.88,Profitable
3320,CA-2014-134551,12/20/14,12/25/14,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Columbia,Tennessee,38401,South,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,$43.51,7,20.00%,$3.81,9%,Dec-2014,2014,5,$10.88,$6.22,Profitable
3321,CA-2014-134551,12/20/14,12/25/14,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Columbia,Tennessee,38401,South,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,$662.88,3,20.00%,$74.57,11%,Dec-2014,2014,5,$165.72,$220.96,Profitable
3322,CA-2014-134551,12/20/14,12/25/14,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Columbia,Tennessee,38401,South,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),$25.92,5,20.00%,$9.07,35%,Dec-2014,2014,5,$6.48,$5.18,Profitable
3323,CA-2015-120810,7/23/15,7/27/15,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,New York City,New York,10009,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,$68.94,3,0.00%,$20.68,30%,Jul-2015,2015,4,$0.00,$22.98,Profitable
3324,CA-2015-120810,7/23/15,7/27/15,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,New York City,New York,10009,East,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",$128.82,3,0.00%,$50.24,39%,Jul-2015,2015,4,$0.00,$42.94,Profitable
3325,CA-2014-165309,11/11/14,11/15/14,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,$896.99,5,80.00%,"-$1,480.03",-165%,Nov-2014,2014,4,"$3,587.96",$179.40,Loss
3326,CA-2014-165309,11/11/14,11/15/14,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",$1.23,1,80.00%,-$1.97,-160%,Nov-2014,2014,4,$4.94,$1.23,Loss
3327,CA-2014-165309,11/11/14,11/15/14,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",$67.56,3,20.00%,$6.76,10%,Nov-2014,2014,4,$16.89,$22.52,Profitable
3328,CA-2014-165309,11/11/14,11/15/14,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",$21.72,5,20.00%,$7.87,36%,Nov-2014,2014,4,$5.43,$4.34,Profitable
3329,CA-2014-165309,11/11/14,11/15/14,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,$262.34,8,20.00%,$95.10,36%,Nov-2014,2014,4,$65.58,$32.79,Profitable
3330,CA-2014-165309,11/11/14,11/15/14,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,$148.48,2,20.00%,$16.70,11%,Nov-2014,2014,4,$37.12,$74.24,Profitable
3331,CA-2014-165309,11/11/14,11/15/14,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,TEC-PH-10004959,Technology,Phones,Classic Ivory Antique†Telephone†ZL1810,$241.18,3,20.00%,$15.07,6%,Nov-2014,2014,4,$60.29,$80.39,Profitable
3332,CA-2017-122595,12/14/17,12/20/17,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Chicago,Illinois,60653,Central,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,$227.98,3,20.00%,$28.50,13%,Dec-2017,2017,6,$56.99,$75.99,Profitable
3333,CA-2017-122595,12/14/17,12/20/17,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Chicago,Illinois,60653,Central,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,$52.68,3,20.00%,$19.76,38%,Dec-2017,2017,6,$13.17,$17.56,Profitable
3334,CA-2017-122595,12/14/17,12/20/17,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Chicago,Illinois,60653,Central,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",$2.03,1,60.00%,-$1.32,-65%,Dec-2017,2017,6,$3.05,$2.03,Loss
3335,US-2017-109253,8/21/17,8/22/17,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,94601,West,OFF-AR-10000203,Office Supplies,Art,Newell 336,$17.12,4,0.00%,$4.96,29%,Aug-2017,2017,1,$0.00,$4.28,Profitable
3336,US-2017-109253,8/21/17,8/22/17,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,94601,West,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,$431.97,4,20.00%,$37.80,9%,Aug-2017,2017,1,$107.99,$107.99,Profitable
3337,US-2017-109253,8/21/17,8/22/17,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,94601,West,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,$129.92,4,0.00%,$10.39,8%,Aug-2017,2017,1,$0.00,$32.48,Profitable
3338,US-2017-109253,8/21/17,8/22/17,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,94601,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,$568.73,3,20.00%,$28.44,5%,Aug-2017,2017,1,$142.18,$189.58,Profitable
3339,US-2017-109253,8/21/17,8/22/17,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,94601,West,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",$117.14,9,20.00%,$42.46,36%,Aug-2017,2017,1,$29.29,$13.02,Profitable
3340,US-2017-109253,8/21/17,8/22/17,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,94601,West,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,$203.52,3,0.00%,$54.95,27%,Aug-2017,2017,1,$0.00,$67.84,Profitable
3341,US-2017-109253,8/21/17,8/22/17,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,94601,West,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",$51.75,5,0.00%,$24.84,48%,Aug-2017,2017,1,$0.00,$10.35,Profitable
3342,CA-2016-145982,8/27/16,9/1/16,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,2169,East,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,$122.97,3,0.00%,$60.26,49%,Aug-2016,2016,5,$0.00,$40.99,Profitable
3343,CA-2016-145982,8/27/16,9/1/16,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,2169,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",$244.62,1,30.00%,$20.97,9%,Aug-2016,2016,5,$104.84,$244.62,Profitable
3344,CA-2016-145982,8/27/16,9/1/16,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,2169,East,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,$59.97,3,0.00%,$28.79,48%,Aug-2016,2016,5,$0.00,$19.99,Profitable
3345,CA-2016-145982,8/27/16,9/1/16,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,2169,East,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,$81.54,9,0.00%,$36.69,45%,Aug-2016,2016,5,$0.00,$9.06,Profitable
3346,CA-2016-145982,8/27/16,9/1/16,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,2169,East,OFF-FA-10000735,Office Supplies,Fasteners,Staples,$11.68,4,0.00%,$5.26,45%,Aug-2016,2016,5,$0.00,$2.92,Profitable
3347,CA-2016-145982,8/27/16,9/1/16,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,2169,East,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",$29.00,5,0.00%,$13.92,48%,Aug-2016,2016,5,$0.00,$5.80,Profitable
3348,CA-2015-112014,8/13/15,8/20/15,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Yucaipa,California,92399,West,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,$50.80,5,0.00%,$13.21,26%,Aug-2015,2015,7,$0.00,$10.16,Profitable
3349,CA-2017-154732,11/5/17,11/7/17,First Class,AH-10195,Alan Haines,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,$16.03,5,80.00%,-$25.65,-160%,Nov-2017,2017,2,$64.12,$3.21,Loss
3350,US-2016-157308,8/17/16,8/21/16,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",$15.71,4,20.00%,$5.70,36%,Aug-2016,2016,4,$3.93,$3.93,Profitable
3351,CA-2016-147536,12/26/16,12/31/16,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,New York City,New York,10024,East,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,$89.97,3,0.00%,$18.89,21%,Dec-2016,2016,5,$0.00,$29.99,Profitable
3352,US-2014-134733,9/23/14,9/28/14,Standard Class,BM-11650,Brian Moss,Corporate,United States,San Diego,California,92037,West,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",$436.00,3,15.00%,$20.52,5%,Sep-2014,2014,5,$76.94,$145.33,Profitable
3353,US-2014-134733,9/23/14,9/28/14,Standard Class,BM-11650,Brian Moss,Corporate,United States,San Diego,California,92037,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,$83.98,2,20.00%,$31.49,38%,Sep-2014,2014,5,$21.00,$41.99,Profitable
3354,US-2014-150434,7/19/14,7/24/14,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Bristol,Connecticut,6010,East,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,$359.98,2,0.00%,$93.59,26%,Jul-2014,2014,5,$0.00,$179.99,Profitable
3355,US-2014-150434,7/19/14,7/24/14,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Bristol,Connecticut,6010,East,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",$70.56,1,30.00%,-$4.03,-6%,Jul-2014,2014,5,$30.24,$70.56,Loss
3356,US-2014-150434,7/19/14,7/24/14,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Bristol,Connecticut,6010,East,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",$20.88,2,0.00%,$9.60,46%,Jul-2014,2014,5,$0.00,$10.44,Profitable
3357,US-2014-150434,7/19/14,7/24/14,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Bristol,Connecticut,6010,East,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,$3.81,1,0.00%,$1.83,48%,Jul-2014,2014,5,$0.00,$3.81,Profitable
3358,CA-2017-100335,9/7/17,9/13/17,Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,$73.01,9,20.00%,$26.47,36%,Sep-2017,2017,6,$18.25,$8.11,Profitable
3359,CA-2016-139234,5/6/16,5/10/16,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,$3.21,2,80.00%,-$5.29,-165%,May-2016,2016,4,$12.83,$1.60,Loss
3360,CA-2016-139234,5/6/16,5/10/16,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,$26.18,2,20.00%,-$3.27,-13%,May-2016,2016,4,$6.54,$13.09,Loss
3361,US-2015-142020,6/4/15,6/8/15,Second Class,TC-21535,Tracy Collins,Home Office,United States,New York City,New York,10024,East,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",$30.44,4,0.00%,$14.31,47%,Jun-2015,2015,4,$0.00,$7.61,Profitable
3362,US-2015-142020,6/4/15,6/8/15,Second Class,TC-21535,Tracy Collins,Home Office,United States,New York City,New York,10024,East,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",$35.28,3,0.00%,$12.00,34%,Jun-2015,2015,4,$0.00,$11.76,Profitable
3363,CA-2015-139962,12/13/15,12/20/15,Standard Class,Dp-13240,Dean percer,Home Office,United States,Revere,Massachusetts,2151,East,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,$19.44,3,0.00%,$9.33,48%,Dec-2015,2015,7,$0.00,$6.48,Profitable
3364,CA-2015-139962,12/13/15,12/20/15,Standard Class,Dp-13240,Dean percer,Home Office,United States,Revere,Massachusetts,2151,East,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,$37.88,2,0.00%,$18.94,50%,Dec-2015,2015,7,$0.00,$18.94,Profitable
3365,CA-2016-130050,7/16/16,7/18/16,Second Class,MC-17425,Mark Cousins,Corporate,United States,Houston,Texas,77036,Central,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,$9.55,3,60.00%,-$3.82,-40%,Jul-2016,2016,2,$14.33,$3.18,Loss
3366,CA-2014-115161,1/31/14,2/2/14,First Class,LC-17050,Liz Carlisle,Consumer,United States,Mission Viejo,California,92691,West,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",$290.67,2,15.00%,$3.42,1%,Jan-2014,2014,2,$51.29,$145.33,Profitable
3367,CA-2014-165379,7/9/14,7/15/14,Standard Class,BM-11650,Brian Moss,Corporate,United States,Dallas,Texas,75217,Central,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",$10.37,2,20.00%,$3.63,35%,Jul-2014,2014,6,$2.59,$5.18,Profitable
3368,CA-2014-165379,7/9/14,7/15/14,Standard Class,BM-11650,Brian Moss,Corporate,United States,Dallas,Texas,75217,Central,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,$14.35,3,20.00%,$4.49,31%,Jul-2014,2014,6,$3.59,$4.78,Profitable
3369,CA-2015-115511,11/21/15,11/25/15,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Las Vegas,Nevada,89115,West,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",$141.96,2,0.00%,$41.17,29%,Nov-2015,2015,4,$0.00,$70.98,Profitable
3370,CA-2015-115511,11/21/15,11/25/15,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Las Vegas,Nevada,89115,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",$66.05,4,20.00%,$23.12,35%,Nov-2015,2015,4,$16.51,$16.51,Profitable
3371,CA-2016-134887,3/25/16,3/25/16,Same Day,TB-21280,Toby Braunhardt,Consumer,United States,Norman,Oklahoma,73071,Central,TEC-AC-10003832,Technology,Accessories,Logitech†P710e Mobile Speakerphone,"$1,287.45",5,0.00%,$244.62,19%,Mar-2016,2016,0,$0.00,$257.49,Profitable
3372,CA-2017-123778,9/23/17,9/30/17,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",$25.82,6,20.00%,$9.04,35%,Sep-2017,2017,7,$6.46,$4.30,Profitable
3373,CA-2017-123778,9/23/17,9/30/17,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,$160.96,2,0.00%,$48.29,30%,Sep-2017,2017,7,$0.00,$80.48,Profitable
3374,CA-2015-161718,12/4/15,12/10/15,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",$28.44,3,0.00%,$11.38,40%,Dec-2015,2015,6,$0.00,$9.48,Profitable
3375,CA-2015-161718,12/4/15,12/10/15,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550,East,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,$364.41,5,10.00%,$8.10,2%,Dec-2015,2015,6,$40.49,$72.88,Profitable
3376,CA-2015-161718,12/4/15,12/10/15,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550,East,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,$39.96,4,0.00%,$10.39,26%,Dec-2015,2015,6,$0.00,$9.99,Profitable
3377,CA-2015-161718,12/4/15,12/10/15,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",$361.76,2,10.00%,$68.33,19%,Dec-2015,2015,6,$40.20,$180.88,Profitable
3378,CA-2016-100671,11/1/16,11/4/16,First Class,CS-12490,Cindy Schnelling,Corporate,United States,Conroe,Texas,77301,Central,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",$111.67,9,20.00%,$6.98,6%,Nov-2016,2016,3,$27.92,$12.41,Profitable
3379,CA-2017-142867,3/17/17,3/21/17,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Houston,Texas,77095,Central,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,$13.78,6,80.00%,-$22.04,-160%,Mar-2017,2017,4,$55.10,$2.30,Loss
3380,CA-2017-142867,3/17/17,3/21/17,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Houston,Texas,77095,Central,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,$10.27,3,20.00%,$3.21,31%,Mar-2017,2017,4,$2.57,$3.42,Profitable
